港台频道,#genre#
广西卫视,http://43.128.40.42:702/jyjx.php?tvid=gxws
四川卫视,http://43.128.40.42:702/jyjx.php?tvid=scws
重庆卫视,http://43.128.40.42:702/jyjx.php?tvid=cqws
河北卫视,http://43.128.40.42:702/jyjx.php?tvid=hbws
天津卫视,http://43.128.40.42:702/jyjx.php?tvid=tjws
辽宁卫视,http://43.128.40.42:702/jyjx.php?tvid=lnws
吉林卫视,http://43.128.40.42:702/jyjx.php?tvid=jlws
黑龙江卫视,http://43.128.40.42:702/jyjx.php?tvid=hljws
东森电影,http://43.128.40.42:702/jyjx.php?tvid=dsdy
东森洋片,http://43.128.40.42:702/jyjx.php?tvid=dsyp
龙祥时代,http://43.128.40.42:702/jyjx.php?tvid=lxsd
凤凰深圳旁边,http://43.128.40.42:702/jyjx.php?tvid=fhxg
天映经典,http://43.128.40.42:702/jyjx.php?tvid=tyjd
无线财*,http://43.128.40.42:702/jyjx.php?tvid=tvbcj
澳门莲花,http://43.128.40.42:702/jyjx.php?tvid=amlh
CHC高清电影,http://39.134.18.82/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC高清电影,http://39.134.18.65/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC家庭影院,http://39.134.18.82/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
CHC家庭影院,http://39.134.18.68/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
CHC动作电影,http://39.134.18.82/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
CHC动作电影,http://39.134.18.68/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
黑莓电影,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225718/index.m3u8
港台套餐,#genre#
无线财经,http://st.webs.vc/test/tvblhc.php?id=xl1
无线财经, http://st.webs.vc/test/tvblhc.php?id=xl2
无线财经,http://43.128.40.42:702/smxg/new1.php?id=TVBwxcj
无线财经,http://43.128.40.42:702/smxg/new1.php?id=wxcj
澳亚卫视台,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
凤凰资讯,http://43.128.40.42:702/smxg/new1.php?id=fhws
凤凰中文,http://43.128.40.42:702/smxg/new1.php?id=fhzw
凤凰香港,http://43.128.40.42:702/smxg/new1.php?id=fhxg
翡翠台,http://43.128.40.42:702/smxg/new1.php?id=TVBfc
翡翠台,http://43.128.40.42:702/smxg/new1.php?id=TVBfct
无线娱乐,http://43.128.40.42:702/smxg/new1.php?id=TVBE
无线新闻,http://43.128.40.42:702/smxg/new1.php?id=wxxw
无线新闻,http://43.128.40.42:702/smxg/new1.php?id=wxxw2
明珠台,http://43.128.40.42:702/smxg/new1.php?id=TVBmz
莲花卫视,http://43.128.40.42:702/smxg/new1.php?id=lhws
有线新闻,http://43.128.40.42:702/smxg/new1.php?id=icable
有线新闻,http://43.128.40.42:702/smxg/new1.php?id=icable2
有线财经,http://43.128.40.42:702/smxg/new1.php?id=yxcj
有线603,http://43.128.40.42:702/smxg/new1.php?id=HKC603
有线18台,http://43.128.40.42:702/smxg/new1.php?id=HKC18
ViuTV,http://43.128.40.42:702/smxg/new1.php?id=ViuTV
Viutv 6,http://43.128.40.42:702/smxg/new1.php?id=ViuTV6
RK31,http://43.128.40.42:702/smxg/new1.php?id=RK31
RK32,http://43.128.40.42:702/smxg/new1.php?id=RK32
NOW新闻,http://43.128.40.42:702/smxg/new1.php?id=NOWxw
NOW直播,http://43.128.40.42:702/smxg/new1.php?id=NOWzb
NOW财经,http://43.128.40.42:702/smxg/new1.php?id=NOWcj
TVBJ2,http://43.128.40.42:702/smxg/new1.php?id=TVBJ2
TVB经典台,http://43.128.40.42:702/smxg/new1.php?id=TVBjd
TVB星河,http://43.128.40.42:702/smxg/new1.php?id=TVBxhgy
TVB星河(粤),http://43.128.40.42:702/smxg/new1.php?id=TVBxh
天映经典,http://43.128.40.42:702/smxg/new1.php?id=tyjd
天映频道,http://43.128.40.42:702/smxg/new1.php?id=typd
开电视,http://43.128.40.42:702/smxg/new1.php?id=ktv
星空卫视,http://43.128.40.42:702/smxg/new1.php?id=XingKongws
TVBSHD,http://43.128.40.42:702/smxg/new1.php?id=TVBSHD
TVBS新闻,http://43.128.40.42:702/smxg/new1.php?id=TVBSNHD
中天新闻,http://43.128.40.42:702/smxg/new1.php?id=ztxw
东森新闻,http://43.128.40.42:702/smxg/new1.php?id=dsxw
三立新闻台,http://43.128.40.42:702/smxg/new1.php?id=slxw
台视新闻,http://43.128.40.42:702/smxg/new1.php?id=tsxw
华视新闻,http://43.128.40.42:702/smxg/new1.php?id=hsxw
民视新闻,http://43.128.40.42:702/smxg/new1.php?id=msxw
寰宇台湾新闻,http://43.128.40.42:702/smxg/new1.php?id=hytwxw
寰宇新闻,http://43.128.40.42:702/smxg/new1.php?id=hyxw
壹新闻,http://43.128.40.42:702/smxg/new1.php?id=yxw
非凡新闻,http://43.128.40.42:702/smxg/new1.php?id=ffxw
民视,http://43.128.40.42:702/smxg/new1.php?id=FTVHD
台视,http://43.128.40.42:702/smxg/new1.php?id=TTVHD
中视,http://43.128.40.42:702/smxg/new1.php?id=CTVHD
华视,http://43.128.40.42:702/smxg/new1.php?id=CTSHD
ELTV生活英语台,http://43.128.40.42:702/smxg/new1.php?id=ELTV
东森洋片台,http://43.128.40.42:702/smxg/new1.php?id=dsyp
东森电影台,http://43.128.40.42:702/smxg/new1.php?id=dsdy
好莱坞电影台,http://43.128.40.42:702/smxg/new1.php?id=hellowood
美亚电影台,http://43.128.40.42:702/smxg/new1.php?id=mydy
星卫电影台,http://43.128.40.42:702/smxg/new1.php?id=xwdy
星卫娱乐台,http://43.128.40.42:702/smxg/new1.php?id=xwyl
卫视电影台,http://43.128.40.42:702/smxg/new1.php?id=wsdyt
卫视中文台,http://43.128.40.42:702/smxg/new1.php?id=wszw
AXN,http://43.128.40.42:702/smxg/new1.php?id=AXN
Cinemax,http://43.128.40.42:702/smxg/new1.php?id=Cinemax
纬来电影,http://43.128.40.42:702/smxg/new1.php?id=wldy
AMC最爱电影,http://43.128.40.42:702/smxg/new1.php?id=AMC
龙华电影台,http://43.128.40.42:702/smxg/new1.php?id=lhdy
龙华日韩,http://43.128.40.42:702/smxg/new1.php?id=lhrh
龙华戏剧,http://43.128.40.42:702/smxg/new1.php?id=lhxj
龙华经典,http://43.128.40.42:702/smxg/new1.php?id=lhjd
影迷数位纪实台,http://43.128.40.42:702/smxg/new1.php?id=swjs
影迷数位电影台,http://43.128.40.42:702/smxg/new1.php?id=swdy
电影原声台,http://43.128.40.42:702/smxg/new1.php?id=dyys
华语戏剧台,http://43.128.40.42:702/smxg/new1.php?id=hyxj
华语综艺,http://43.128.40.42:702/smxg/new1.php?id=hyzy
靖洋戏剧台,http://43.128.40.42:702/smxg/new1.php?id=jyxj
靖天综合台,http://43.128.40.42:702/smxg/new1.php?id=jtzh
靖天欢乐台,http://43.128.40.42:702/smxg/new1.php?id=1jthl
靖天戏剧,http://43.128.40.42:702/smxg/new1.php?id=jtxj
靖天电影,http://43.128.40.42:702/smxg/new1.php?id=jtdy
靖天育乐,http://43.128.40.42:702/smxg/new1.php?id=jtyl
靖天国际台,http://43.128.40.42:702/smxg/new1.php?id=jtgj
靖天资讯,http://43.128.40.42:702/smxg/new1.php?id=jtzx
采昌影剧,http://43.128.40.42:702/smxg/new1.php?id=ccyj
中视菁采,http://43.128.40.42:702/smxg/new1.php?id=zsqc
中视经典,http://43.128.40.42:702/smxg/new1.php?id=zsjd
三立综合,http://43.128.40.42:702/smxg/new1.php?id=slzh
韩国娱乐,http://43.128.40.42:702/smxg/new1.php?id=hgyl
八大精彩,http://43.128.40.42:702/smxg/new1.php?id=bdjc
八大综合,http://43.128.40.42:702/smxg/new1.php?id=bdzy
八大综合,http://43.128.40.42:702/smxg/new1.php?id=bdzh
八大戏剧,http://43.128.40.42:702/smxg/new1.php?id=bdxj
八大娱乐,http://43.128.40.42:702/smxg/new1.php?id=bdyl
八大第一,http://43.128.40.42:702/smxg/new1.php?id=bddy
中天综合,http://43.128.40.42:702/smxg/new1.php?id=ztzh
民视第一台,http://43.128.40.42:702/smxg/new1.php?id=FMTVHD
民视综艺台,http://43.128.40.42:702/smxg/new1.php?id=FTVVarietyHD
民视台湾台,http://43.128.40.42:702/smxg/new1.php?id=FTTVHD
民视影剧,http://43.128.40.42:702/smxg/new1.php?id=FTVDramaHD
民视旅游,http://43.128.40.42:702/smxg/new1.php?id=FTVTravelHD
HBO HD,http://43.128.40.42:702/smxg/new1.php?id=HBOHD
HBO Signature,http://43.128.40.42:702/smxg/new1.php?id=HBOSignature
Nat Geo HD,http://43.128.40.42:702/smxg/new1.php?id=NatGeoHD
Nat Geo Wild,http://43.128.40.42:702/smxg/new1.php?id=NatGeoWild
Discovery Channel HD,http://43.128.40.42:702/smxg/new1.php?id=DiscoveryChannelHD
Discovery SC,http://43.128.40.42:702/smxg/new1.php?id=DiscoverySC
Discovery Turbo,http://43.128.40.42:702/smxg/new1.php?id=DiscoveryTurbo
Discover YT,http://43.128.40.42:702/smxg/new1.php?id=DiscoverYT
纬来日本,http://43.128.40.42:702/smxg/new1.php?id=wljp
纬来戏剧,http://43.128.40.42:702/smxg/new1.php?id=wlxj
纬来育乐,http://43.128.40.42:702/smxg/new1.php?id=wlyl
纬来综合,http://43.128.40.42:702/smxg/new1.php?id=wlzh
TVBS精采台,http://43.128.40.42:702/smxg/new1.php?id=TVBSjc
TVBS欢乐,http://43.128.40.42:702/smxg/new1.php?id=TVBShl
History 历史频道,http://43.128.40.42:702/smxg/new1.php?id=History
History 历史频道 2,http://43.128.40.42:702/smxg/new1.php?id=History2
CI罪案侦查,http://43.128.40.42:702/smxg/new1.php?id=CI
CATCHPLAY Beyond,http://43.128.40.42:702/smxg/new1.php?id=CATCHPLAYBeyond
CATCHPLAY,http://43.128.40.42:702/smxg/new1.php?id=CATCHPLAY
Love Nature,http://43.128.40.42:702/smxg/new1.php?id=LoveNature
视纳华仁纪实,http://43.128.40.42:702/smxg/new1.php?id=snjs
公视戏剧,http://43.128.40.42:702/smxg/new1.php?id=gsxj
亚洲旅游台,http://43.128.40.42:702/smxg/new1.php?id=yzly
MOMO亲子台,http://43.128.40.42:702/smxg/new1.php?id=MOMOqz
尼克儿童频道,http://43.128.40.42:702/smxg/new1.php?id=NKET
MTV Live,http://43.128.40.42:702/smxg/new1.php?id=MTVLive
i-Fun动漫台,http://43.128.40.42:702/smxg/new1.php?id=i-Fun
三立INEWS,http://43.128.40.42:702/smxg/new1.php?id=slcj
东森财经新闻,http://43.128.40.42:702/smxg/new1.php?id=dscj
纬来体育,http://43.128.40.42:702/smxg/new1.php?id=wlty
NOW体育,http://43.128.40.42:702/smxg/new1.php?id=NOWty
广东谷豆,#genre#
汕头综合,http://43.128.40.42:702/smxg/gdgd.php?id=shantouyitaogaoqing_4500
汕头经济生活,http://43.128.40.42:702/smxg/gdgd.php?id=shantouertaogaoqing_4500
汕头文旅体育,http://43.128.40.42:702/smxg/gdgd.php?id=2508_4500
潮州综合,http://43.128.40.42:702/smxg/gdgd.php?id=3131
潮州民生,http://43.128.40.42:702/smxg/gdgd.php?id=3132
中山综合,http://43.128.40.42:702/smxg/gdgd.php?id=3665
中山公共,http://43.128.40.42:702/smxg/gdgd.php?id=3663
中山教育,http://43.128.40.42:702/smxg/gdgd.php?id=3664
鹤山综合,http://43.128.40.42:702/smxg/gdgd.php?id=3709
梅州1,http://43.128.40.42:702/smxg/gdgd.php?id=meizhou1HD_4500
梅州2,http://43.128.40.42:702/smxg/gdgd.php?id=meizhou2HD_4500
增城电视台,http://43.128.40.42:702/smxg/gdgd.php?id=2079
东莞新闻综合,http://43.128.40.42:702/smxg/gdgd.php?id=2121
东莞生活资讯,http://43.128.40.42:702/smxg/gdgd.php?id=2122
斗门融媒,http://43.128.40.42:702/smxg/gdgd.php?id=2207
惠州1,http://43.128.40.42:702/smxg/gdgd.php?id=2314
惠州2,http://43.128.40.42:702/smxg/gdgd.php?id=2316
博罗综合,http://43.128.40.42:702/smxg/gdgd.php?id=2305
博罗综合,http://43.128.40.42:702/smxg/gdgd.php?id=boluozonghe_1500&/PLTV/hls.smil.m3u8
澳亚卫视.576,http://43.128.40.42:702/smxg/gdgd.php?id=aoya_1500
广州综合频道,http://124.222.238.146:1125/m3u8.php?/GZTV/zhonghe/playlist.m3u8
广州新闻频道,http://124.222.238.146:1125/m3u8.php?/GZTV/xinwen/playlist.m3u8
广州法治频道,http://124.222.238.146:1125/m3u8.php?/GZTV/fazhi/playlist.m3u8
广州竞赛频道,http://124.222.238.146:1125/m3u8.php?/GZTV/jingsai/playlist.m3u8
广州影视频道,http://124.222.238.146:1125/m3u8.php?/GZTV/yingshi/playlist.m3u8
广州南国都市(4K),http://124.222.238.146:1125/m3u8.php?/GZTV/shenghuo/playlist.m3u8
汕头台-新闻综合频道,http://124.222.238.146:1125/m3u8.php?/CUTV/aHR0cHM6Ly9zdHR2LXRzbC5jdXR2LmNvbQ%3D%3D/lKGXIQa/playlist.m3u8
珠海台-新闻频道,http://124.222.238.146:1125/m3u8.php?/CUTV/aHR0cHM6Ly96aHR2LXRzbC5jdXR2LmNvbQ%3D%3D/zZGtroL/playlist.m3u8
珠海台-生活频道,http://124.222.238.146:1125/m3u8.php?/CUTV/aHR0cHM6Ly96aHR2LXRzbC5jdXR2LmNvbQ%3D%3D/HtyU8ou/playlist.m3u8
梅州时政综合,http://p2.vzan.com/slowlive/403126774572750089/live.m3u8 
梅州客家生活,http://p2.vzan.com/slowlive/645350022315428297/live.m3u8 
五华综合,http://p2.vzan.com/slowlive/985282647660143081/live.m3u8 
广东珠江HD,http://43.128.40.42:702/smxg/gdgd.php?id=gdzhujiangHD_7500&/PLTV/hls.smil.m3u8
凤凰中文,http://43.128.40.42:702/smxg/gdgd.php?id=fhzw_1500&/PLTV/hls.smil.m3u8
星空卫视,http://43.128.40.42:702/smxg/gdgd.php?id=xingkong_1500&/PLTV/hls.smil.m3u8
广东体育HD,http://43.128.40.42:702/smxg/gdgd.php?id=gdsportsHD_7000&/PLTV/hls.smil.m3u8
汕头一套HD,http://43.128.40.42:702/smxg/gdgd.php?id=shantouyitaogaoqing_4500&/PLTV/hls.smil.m3u8
汕头二套HD,http://43.128.40.42:702/smxg/gdgd.php?id=shantouertaogaoqing_4500&/PLTV/hls.smil.m3u8
汕头三套HD,http://43.128.40.42:702/SM/gdgd.php?id=2508
广东影视4K,http://43.128.40.42:702/smxg/gdgd.php?id=gdyingshi4k_30000&/PLTV/hls.smil.m3u8
广东综艺4K,http://43.128.40.42:702/smxg/gdgd.php?id=GDZYHD4K_38000&/PLTV/hls.smil.m3u8
CCTV-16HD,http://43.128.40.42:702/smxg/gdgd.php?id=1617_4500&/PLTV/hls.smil.m3u8
CCTV-16,http://43.128.40.42:702/smxg/gdgd.php?id=1617_1500&/PLTV/hls.smil.m3u8
揭阳公共,http://43.128.40.42:702/smxg/gdgd.php?id=jieyangertao_1500&/PLTV/hls.smil.m3u8
揭阳综合,http://43.128.40.42:702/smxg/gdgd.php?id=jieyangyitao_1500&/PLTV/hls.smil.m3u8
潮州一套,http://43.128.40.42:702/smxg/gdgd.php?id=chaozhouyitao_1500&/PLTV/hls.smil.m3u8
潮州二套,http://43.128.40.42:702/smxg/gdgd.php?id=chaozhouertao_1500&/PLTV/hls.smil.m3u8
东莞一套,http://43.128.40.42:702/smxg/gdgd.php?id=dongguanyitao_1500&/PLTV/hls.smil.m3u8
东莞二套,http://43.128.40.42:702/smxg/gdgd.php?id=dongguanertao_1500&/PLTV/hls.smil.m3u8
梅州一套,http://43.128.40.42:702/smxg/gdgd.php?id=meizhou1HD_4500&/PLTV/hls.smil.m3u8
梅州二套,http://43.128.40.42:702/smxg/gdgd.php?id=meizhou2HD_4500&/PLTV/hls.smil.m3u8
翡翠台HD,http://43.128.40.42:702/smxg/gdgd.php?id=1350_4500&/PLTV/hls.smil.m3u8
翡翠台,http://43.128.40.42:702/smxg/gdgd.php?id=xgfeicui_1500&/PLTV/hls.smil.m3u8
明珠台HD,http://43.128.40.42:702/smxg/gdgd.php?id=1351_4500&/PLTV/hls.smil.m3u8
明珠台,http://43.128.40.42:702/smxg/gdgd.php?id=xgmingzhu_1500&/PLTV/hls.smil.m3u8
CCTV-1HD,http://43.128.40.42:702/smxg/gdgd.php?id=CCTV1HD_7000&/PLTV/hls.smil.m3u8
CCTV-2HD,http://43.128.40.42:702/smxg/gdgd.php?id=CCTV2HD_7000&/PLTV/hls.smil.m3u8
CCTV-3HD,http://43.128.40.42:702/smxg/gdgd.php?id=CCTV3HD_7000&/PLTV/hls.smil.m3u8
CCTV-4HD,http://43.128.40.42:702/smxg/gdgd.php?id=CCTV-4HD_7500&/PLTV/hls.smil.m3u8
CCTV-5HD,http://43.128.40.42:702/smxg/gdgd.php?id=CCTV5HD_7000&/PLTV/hls.smil.m3u8
CCTV-5+HD,http://43.128.40.42:702/smxg/gdgd.php?id=CCTV5plusHD_7000&/PLTV/hls.smil.m3u8
CCTV-6HD,http://43.128.40.42:702/smxg/gdgd.php?id=CCTV6HD_7000&/PLTV/hls.smil.m3u8
CCTV-7HD,http://43.128.40.42:702/smxg/gdgd.php?id=CCTV7HD_7000&/PLTV/hls.smil.m3u8
CCTV-8HD,http://43.128.40.42:702/smxg/gdgd.php?id=CCTV8HD_7000&/PLTV/hls.smil.m3u8
CCTV-9HD,http://43.128.40.42:702/smxg/gdgd.php?id=CCTV9HD_7000&/PLTV/hls.smil.m3u8
CCTV-10HD,http://43.128.40.42:702/smxg/gdgd.php?id=CCTV10HD_7000&/PLTV/hls.smil.m3u8
CCTV-11HD,http://43.128.40.42:702/smxg/gdgd.php?id=CCTV-11HD_7500&/PLTV/hls.smil.m3u8
CCTV-12HD,http://43.128.40.42:702/smxg/gdgd.php?id=CCTV12HD_7000&/PLTV/hls.smil.m3u8
CCTV-13HD,http://43.128.40.42:702/smxg/gdgd.php?id=yueyuHD_7000&/PLTV/hls.smil.m3u8
CCTV-14HD,http://43.128.40.42:702/smxg/gdgd.php?id=CCTV14HD_7000&/PLTV/hls.smil.m3u8
CCTV-15HD,http://43.128.40.42:702/smxg/gdgd.php?id=CCTV-15HD_7500&/PLTV/hls.smil.m3u8
CCTV-17HD,http://43.128.40.42:702/smxg/gdgd.php?id=CCTV-17HD_7500&/PLTV/hls.smil.m3u8
CCTV女性时尚,http://43.128.40.42:702/smxg/gdgd.php?id=DOXyuanxianHD_7000&/PLTV/hls.smil.m3u8
CCTV女性时尚,http://43.128.40.42:702/smxg/gdgd.php?id=nvxingshishang_1500&/PLTV/hls.smil.m3u8
CCTV世界地理,http://43.128.40.42:702/smxg/gdgd.php?id=DOXhanliuHD_7000&/PLTV/hls.smil.m3u8
CCTV世界地理,http://43.128.40.42:702/smxg/gdgd.php?id=shijiedili_1500&/PLTV/hls.smil.m3u8
CCTV央视文化精品,http://43.128.40.42:702/smxg/gdgd.php?id=DOXyijiaHD_7000&/PLTV/hls.smil.m3u8
CCTV央视台球,http://43.128.40.42:702/smxg/gdgd.php?id=DOXyinglunHD_7000&/PLTV/hls.smil.m3u8
CCTV风云音乐,http://43.128.40.42:702/smxg/gdgd.php?id=DOXxinyiHD_7000&/PLTV/hls.smil.m3u8
CCTV风云音乐,http://43.128.40.42:702/smxg/gdgd.php?id=fengyunyinyue_1500&/PLTV/hls.smil.m3u8
CCTV风云剧场,http://43.128.40.42:702/smxg/gdgd.php?id=DOXxinzhiHD_7000&/PLTV/hls.smil.m3u8
CCTV风云剧场,http://43.128.40.42:702/smxg/gdgd.php?id=fengyunjuchang_1500&/PLTV/hls.smil.m3u8
CCTV第一剧场,http://43.128.40.42:702/smxg/gdgd.php?id=DOXyinghuaHD_7000&/PLTV/hls.smil.m3u8
CCTV第一剧场,http://43.128.40.42:702/smxg/gdgd.php?id=diyijuchang_1500&/PLTV/hls.smil.m3u8
CCTV怀旧剧场,http://43.128.40.42:702/smxg/gdgd.php?id=DOXjuchangHD_7000&/PLTV/hls.smil.m3u8
CCTV怀旧剧场,http://43.128.40.42:702/smxg/gdgd.php?id=huaijiujuchang_1500&/PLTV/hls.smil.m3u8
CHC高清电影HD,http://43.128.40.42:702/smxg/gdgd.php?id=CHCHD_7000&/PLTV/hls.smil.m3u8
青海卫视,http://43.128.40.42:702/smxg/gdgd.php?id=qinghaiweishi_1500&/PLTV/hls.smil.m3u8
西藏卫视,http://43.128.40.42:702/smxg/gdgd.php?id=xizangweishi_1500&/PLTV/hls.smil.m3u8
炫动卡通,http://43.128.40.42:702/smxg/gdgd.php?id=xuandongkatong_1500&/PLTV/hls.smil.m3u8
湛江公共,http://43.128.40.42:702/smxg/gdgd.php?id=zhanjianggonggong_1500&/PLTV/hls.smil.m3u8
湛江公共,http://43.128.40.42:702/smxg/gdgd.php?id=zhanjianggongong_1500&/PLTV/hls.smil.m3u8
清远二套,http://43.128.40.42:702/smxg/gdgd.php?id=qingyuangongong_1500&/PLTV/hls.smil.m3u8
清远一套,http://43.128.40.42:702/smxg/gdgd.php?id=qingyuanzonghe_1500&/PLTV/hls.smil.m3u8
海南卫视,http://43.128.40.42:702/smxg/gdgd.php?id=lvyouweishi_1500&/PLTV/hls.smil.m3u8
广西卫视,http://43.128.40.42:702/smxg/gdgd.php?id=guangxiweishi_1500&/PLTV/hls.smil.m3u8
东方卫视,http://43.128.40.42:702/smxg/gdgd.php?id=dongfangHD_3000&/PLTV/hls.smil.m3u8
东方卫视,http://43.128.40.42:702/smxg/gdgd.php?id=dongfang_1500&/PLTV/hls.smil.m3u8
G导视高清,http://43.128.40.42:702/smxg/gdgd.php?id=GHDdaoshi_3000&/PLTV/hls.smil.m3u8
G导视高清,http://43.128.40.42:702/smxg/gdgd.php?id=GHDdaoshi_7500&/PLTV/hls.smil.m3u8
CCTV5+,http://43.128.40.42:702/smxg/gdgd.php?id=CCTV5plusHD_3000&/PLTV/hls.smil.m3u8
CCTV-9,http://43.128.40.42:702/smxg/gdgd.php?id=CCTV9HD_3000&/PLTV/hls.smil.m3u8
CCTV-9,http://43.128.40.42:702/smxg/gdgd.php?id=CCTV9_1500&/PLTV/hls.smil.m3u8
CCTV-8电视剧,http://43.128.40.42:702/smxg/gdgd.php?id=CCTV8HD_3000&/PLTV/hls.smil.m3u8
CCTV-7国防军事,http://43.128.40.42:702/smxg/gdgd.php?id=CCTV7HD_3000&/PLTV/hls.smil.m3u8
CCTV-6电影,http://43.128.40.42:702/smxg/gdgd.php?id=CCTV6HD_3000&/PLTV/hls.smil.m3u8
CCTV-5体育,http://43.128.40.42:702/smxg/gdgd.php?id=CCTV5HD_3000&/PLTV/hls.smil.m3u8
CCTV-3综艺,http://43.128.40.42:702/smxg/gdgd.php?id=CCTV3HD_3000&/PLTV/hls.smil.m3u8
CCTV-2财经,http://43.128.40.42:702/smxg/gdgd.php?id=CCTV2HD_3000&/PLTV/hls.smil.m3u8
CCTV-1综合,http://43.128.40.42:702/smxg/gdgd.php?id=CCTV1HD_3000&/PLTV/hls.smil.m3u8
CCTV-14少儿,http://43.128.40.42:702/smxg/gdgd.php?id=CCTV14HD_3000&/PLTV/hls.smil.m3u8
CCTV-12社会,http://43.128.40.42:702/smxg/gdgd.php?id=CCTV12HD_3000&/PLTV/hls.smil.m3u8
CCTV-10科教,http://43.128.40.42:702/smxg/gdgd.php?id=CCTV10HD_3000&/PLTV/hls.smil.m3u8
新视觉HD,http://43.128.40.42:702/smxg/gdgd.php?id=xinshijueHD_7000&/PLTV/hls.smil.m3u8
全纪实HD,http://43.128.40.42:702/smxg/gdgd.php?id=quanjishiHD_7000&/PLTV/hls.smil.m3u8
求索纪录HD,http://43.128.40.42:702/smxg/gdgd.php?id=QSJLHD_7000&/PLTV/hls.smil.m3u8
求索科学HD,http://43.128.40.42:702/smxg/gdgd.php?id=qiusuokexueHD_7000&/PLTV/hls.smil.m3u8
求索动物HD,http://43.128.40.42:702/smxg/gdgd.php?id=QSDWHD_7000&/PLTV/hls.smil.m3u8
求索生活HD,http://43.128.40.42:702/smxg/gdgd.php?id=QSSHHD_7000&/PLTV/hls.smil.m3u8
